Session_ID,User_ID,Session_Duration (seconds),CTR (%),Bounce_Rate (%),Conversion_Rate (%),Pages_Viewed,Purchase_Made
5993,2553,94,1.7579197473657038,40.944185035532556,1.3220540498783977,8,0
5994,1712,41,2.6949925216362023,63.70099486688002,1.586717338882802,2,1
5995,788,92,0.8831973770022166,42.587949653618324,2.044051496979667,6,1
5996,60,14,1.9565980989662206,45.91391786115984,0.5334157034503235,6,0
5997,578,213,1.8626185119545018,46.96306403893682,1.3315811691749253,10,0
5998,321,52,1.985619812244886,19.29011053772293,0.3670885246743012,4,0
5999,1459,67,2.1781002943660632,58.67562151679973,0.6981445742893153,5,0
6000,2038,23,2.007538519391412,40.52263421632183,2.1587317805522486,6,1
6001,923,359,1.32999800248771,56.894901967413226,0.8491322910293561,6,0
6002,1410,122,2.0486528759514653,45.51439978258627,1.554036811110863,3,1
6003,1695,152,1.9908466876466053,45.425812154839775,2.013088836462305,5,1
6004,569,151,1.9698930601926374,38.89428784826199,1.2659729239959436,6,0
6005,1102,95,3.043002592761069,63.884386811550904,0.8879457843863168,6,0
6006,527,38,2.6687131269002133,66.11235757925508,1.5595770840029162,6,1
6007,2572,246,2.9135783787896536,59.998887126522746,2.279916573509068,4,1
6008,2661,24,2.1720472158321646,52.65111500801246,1.9963787332712208,6,1
6009,2173,19,2.8926695683484063,51.35718404692953,1.3758124508709877,3,0
6010,871,222,1.5719994823627776,60.86592709372847,1.2214963851498681,3,0
6011,280,42,1.8203817248261485,48.74309379737382,2.0782017550305962,2,1
6012,2965,65,1.7099273673922202,63.17654850827034,0.7692819234934982,5,0
6013,2670,116,1.7520509218520126,40.373703720266874,1.9684879175070518,6,1
6014,2894,107,2.020650708932432,59.815823325972545,1.2347426023520491,8,0
6015,1893,221,2.1019828004556227,62.85092823747467,0.7564191414050637,7,0
6016,1752,175,2.215495609639194,39.018868777891754,0.6167468571137246,6,0
6017,674,186,2.872327530954345,41.609709640938746,2.317554040651164,5,1
6018,1152,225,1.237684340139479,49.55528920209556,1.3994330246416544,5,0
6019,2362,62,1.3973764177505208,54.23122367351821,1.0528823871298825,10,0
6020,332,70,0.7790422185375885,43.82405019046834,1.478148163572861,4,0
6021,1174,103,1.5790117354689492,50.92196916587731,1.2138658865792011,2,0
6022,2040,66,1.777916289318143,29.337853689901145,1.2308288230951114,5,0
6023,1478,755,1.6507887806546908,57.64992345603409,1.2518705585779886,6,0
6024,36,302,1.4305258966500163,58.120350668947104,1.504150697945069,8,1
6025,1709,32,2.0445368848570307,65.20999649139375,1.8787092748901602,6,1
6026,1444,1,1.8066568390080042,55.737737724280194,0.7355385758792087,4,0
6027,2254,7,1.5576325812634637,46.29931347760225,2.1752226263070513,4,1
6028,2687,50,2.0755278784586357,39.85672111357782,1.0275040549065206,8,0
6029,2896,21,1.713402096265557,41.86861018256451,1.6280931020798146,7,1
6030,1380,137,2.578264042990047,49.1117935057413,1.4709262858128218,2,0
6031,440,351,1.9181862729579904,41.53162521202262,1.0965420694268135,6,0
6032,2777,240,1.8250177922470594,42.31578246256757,2.0676582112685407,8,1
6033,1120,43,2.130771145212907,49.6222643056549,1.1029183909579476,4,0
6034,2989,91,0.997096889192965,33.88395355524767,2.209402001137168,3,1
6035,164,127,2.606776472696751,40.09236627051044,1.8340118343035654,7,1
6036,148,299,2.392449859874309,52.18434495057685,1.1252379531831913,6,0
6037,2342,328,1.603465804643553,52.664998672778076,0.9007787670260795,3,0
6038,195,432,1.434671744727126,58.64883032196839,2.03259725745521,5,1
6039,663,128,1.4950021322771168,51.54948560826834,0.9294543198997629,6,0
6040,480,213,1.2950267990552136,50.309248206733976,1.4334357881208928,4,0
6041,123,21,1.151632028624478,56.370310606037286,1.8484024572580307,4,1
6042,1424,149,1.2787960098819884,51.90301789868363,1.7317858502326338,3,1
6043,2747,51,0.676443945972409,40.27894293950031,1.3985793094174825,7,0
6044,965,101,1.8181949318789945,42.004448020112534,1.1351743152613134,5,0
6045,2709,180,1.9317217319422684,66.76576566951644,1.8610486748544297,5,1
6046,1779,53,2.6405381960455907,82.16983586790188,0.5595234743049715,5,0
6047,1486,9,2.4935421708749006,57.36100555840965,1.6297751308550072,5,1
6048,2015,1,1.6330028605606786,39.915861099423296,0.85166058924466,1,0
6049,710,4,1.87617219808131,68.98965334691611,1.0613835447816857,4,0
6050,2444,1,2.551546116779438,45.69764664660749,1.6841636308046832,6,1
6051,912,21,1.775748732968473,54.24907632534393,1.1251836216030926,9,0
6052,1361,49,2.085293906576637,49.79597892873956,2.0786491299027565,5,1
6053,2365,45,1.6970279185764545,51.85981116494709,1.8532188534663894,2,1
6054,1735,778,2.0196190274099868,45.59717616619787,1.151245499603216,7,0
6055,1824,65,2.0418449099884435,62.978844539573075,1.3873678513826686,6,0
6056,1580,24,1.8255391367794938,48.15550326646899,0.9481904801271533,2,0
6057,681,141,2.5329548935758117,56.12697717024086,1.7364890228374716,4,1
6058,1334,351,1.5678461424852648,55.910762354201154,2.284065346840259,3,1
6059,2543,204,2.0576698951969186,48.895704792642356,0.9024377529291627,7,0
6060,556,63,2.8917500066481447,34.95286726973606,1.5942043801946317,6,1
6061,610,148,2.1556493087151956,41.72584785914184,1.6617239078891761,5,1
6062,2157,225,1.6017393461482285,57.1197494041493,0.8749811050956177,2,0
6063,372,234,2.1737578991134545,53.07416529182253,0.9957989633653085,4,0
6064,2903,197,3.216013487590062,41.849687358558256,0.5958340503735299,1,0
6065,616,368,2.0196136151809156,50.43703192694806,1.7804254413887575,4,1
6066,2816,367,2.396810373864022,52.09654265828705,1.3201568442856697,9,0
6067,1915,155,2.002591242176828,55.82762349504713,1.1371861952052562,5,0
6068,2254,101,2.137725549181657,68.20266331029393,2.5321594061409716,3,1
6069,847,184,1.9608723922332634,27.171261348803903,0.5989914392812739,4,0
6070,43,306,1.4909777312974681,62.10696840043054,2.1425118749763614,4,1
6071,865,1,2.1869789315299113,52.17187307280484,0.4229669679727046,5,0
6072,1269,869,1.3884927692826092,39.697320428181385,1.239626474150342,4,0
6073,1379,36,1.8437799291066113,51.64885966803607,0.650728278110477,7,0
6074,785,114,2.955849469430267,64.4641298775778,1.089990518107248,6,0
6075,476,370,1.964017173515207,67.45695524291668,1.2295543686243322,7,0
6076,83,45,1.5383791478145403,39.78840244366465,1.1451290356798591,7,0
6077,1134,116,2.120442800097751,41.51398932569473,1.6250340043431186,6,1
6078,2238,25,1.7232089945318512,37.0700348661415,1.938857085707012,9,1
6079,800,90,2.0543056790209104,52.33020161835592,1.4434250065373828,2,0
6080,936,35,1.4117260130293783,52.82353703268109,1.6616941171656847,3,1
6081,2299,81,2.3898375071859834,59.87494431511881,2.2804930049327004,3,1
6082,2339,84,2.062319671973924,54.413133697044564,1.151004895238124,0,0
6083,1669,897,1.499050624662932,58.934967632235285,1.951936633005144,2,1
6084,326,947,2.179861462571789,36.13053378664566,2.7627941593968663,5,1
6085,1535,21,2.967588750981903,67.5276588617367,2.4070698901847023,7,1
6086,1986,233,1.6020629570831662,62.97232670068962,2.31466229848985,8,1
6087,1965,9,2.378814286298772,44.708023409285516,1.864056984177606,2,1
6088,837,5,2.2089673303117543,42.12777870359592,2.0755800245594758,6,1
6089,508,20,2.201649371525893,57.46227162291231,1.2580774057405844,5,0
6090,2779,605,2.4501295116102826,34.38378126766121,1.4593160745166427,10,0
6091,2120,509,1.8614994084980692,42.6479244414448,1.4011983239046029,3,0
6092,1271,38,2.0761675799136334,39.722397490576,1.16832868152618,4,0
6093,641,31,2.0491295075340967,49.03170253035071,1.573289838267548,3,1
6094,2988,49,1.5721342056785625,45.56028349470325,1.237661600357444,10,0
6095,1879,130,2.2293987496366694,42.14584372066359,1.5311183857801896,3,1
6096,608,151,1.8187790894547038,41.163326244011316,0.8096270656424069,9,0
6097,1959,45,2.9151092049702707,43.60947947689575,1.2332799685446023,8,0
6098,566,254,1.7460702090646576,38.099016449129394,2.157816927341249,3,1
6099,1368,66,1.3398459619358856,55.42673076391099,1.5974774255245352,7,1
6100,2102,459,2.5602081158406262,61.26158039644481,2.167352566120546,7,1
6101,1754,192,1.627876969430114,54.015373279092735,1.1972100136219999,1,0
6102,2576,103,1.39335402197304,63.828064826120894,1.375850339553297,6,0
6103,2659,280,2.193763979121073,41.59439330939115,1.6074650064034839,5,1
6104,1582,306,2.666247179975347,42.51339378852084,1.4026558499443038,3,0
6105,1987,61,2.3686738800290357,54.422685223596076,0.8028620139165424,5,0
6106,2241,74,1.714126555290959,55.7223536669228,1.7834274793725102,4,1
6107,2106,494,2.064279460684693,50.15291995295807,1.0072052992241787,6,0
6108,129,32,1.8563141801511014,49.75180377753872,1.4947887019103623,3,0
6109,1873,7,2.830427455802065,39.33862597869156,0.4347591282487535,6,0
6110,706,108,1.7813468869061042,23.394770046067286,1.1757041089181621,6,0
6111,852,290,2.0494990288123986,55.57587405674681,1.4368783646897907,1,0
6112,8,265,2.0846241308713314,59.81823772883392,1.7806568170817518,6,1
6113,2077,453,1.4198914714836048,45.63863106338193,0.8822846829279094,2,0
6114,1136,137,1.9035414137349724,44.478799184114116,1.0544071200051568,6,0
6115,2995,18,1.9116991405670285,43.412223075977614,2.3821460343637586,4,1
6116,2179,159,2.688418811409431,46.248149378546714,2.4826113222008273,4,1
6117,2236,271,2.0975700248794964,60.06239556758379,1.7573529167387942,7,1
6118,1699,17,1.810838776004453,40.65258794758198,2.1398220725521178,7,1
6119,2757,34,1.927440718331932,56.454695249490044,1.3025475116127632,4,0
6120,1499,2,1.966520333049287,45.02273240965371,1.826657771864452,6,1
6121,2260,162,1.980543127545012,30.059786462347624,1.8015333637364561,10,1
6122,1645,392,2.4637148845958023,46.56713500848916,1.029200201680732,4,0
6123,276,199,2.489353064827397,66.39423941704617,1.5982532720051235,6,1
6124,1703,723,1.5046486205332756,43.14624867882508,1.352329171928886,6,0
6125,1796,11,2.5339798372670455,47.627866226339876,1.6839183436042175,6,1
6126,243,419,2.3756737305750653,50.08084597846368,1.2324570162259576,8,0
6127,2733,302,1.9736374578825093,51.97359585158923,0.7725671414813191,7,0
6128,171,67,1.2630179098119525,65.4234518286785,1.5086279109554073,5,1
6129,653,653,2.1063212411634127,42.07062586245091,1.9153064003080686,5,1
6130,1933,61,1.823028758736514,50.106279830625354,1.915380033354925,5,1
6131,2236,396,2.2774411525478424,57.58647175593828,0.6118987086279385,4,0
6132,1110,382,2.3233016987518824,42.858862333359184,1.5912175916491675,5,1
6133,1500,255,2.6595378140296098,50.73092034963881,1.8442845600773625,6,1
6134,2100,149,1.469406151379585,59.82117875346927,1.5685162878253909,6,1
6135,2159,23,3.0691836209892758,44.802227317464414,1.9323282305798006,2,1
6136,1973,136,2.4476436634502976,48.26775156736774,0.7947218421519396,5,0
6137,2925,79,2.3571254229494505,38.484208222025345,0.9274985258687382,10,0
6138,1067,282,2.958204406199289,59.46918473735311,1.7946761200116066,4,1
6139,2259,255,2.1589188159873482,51.58553217282111,1.3258622811285854,6,0
6140,2036,434,2.5168235888393684,45.7459589045071,2.0864893359336354,3,1
6141,858,2,2.0848856999171357,46.91669780049301,1.653400384214094,4,1
6142,2675,298,2.4204094528378555,49.90978119426625,1.0523014295349438,7,0
6143,1050,501,2.580803470233406,53.34186932298905,1.0271100726006648,9,0
6144,299,280,2.529464032058701,43.472748868723826,0.5616194696871307,7,0
6145,924,25,1.2440073547158796,44.25909340408574,1.8437387645326553,5,1
6146,137,15,1.793091181972902,47.36671547397355,1.441633766249508,1,0
6147,1044,3,2.5859010852088393,51.510198863243104,1.958165829371093,4,1
6148,2488,178,2.249068113320063,66.05934138728762,1.628872170827112,5,1
6149,211,178,1.9752854798962587,41.97262631793146,1.5572548188633972,3,1
6150,2800,780,2.2538250492753615,33.47023106048748,1.9077021244121661,6,1
6151,1575,91,1.4481526149228565,63.9992212702094,1.4510425233423172,8,0
6152,2483,72,2.393239259480399,41.220869163897376,1.3338179685448488,4,0
6153,780,176,2.185729526975508,64.67545127679206,1.4999438135091374,4,0
6154,1231,314,2.0426249881464233,62.4358172053479,1.920874228616133,3,1
6155,2487,496,1.9105440789398696,55.44300614830853,1.0290845573748435,4,0
6156,1803,292,2.1155290266159916,62.15492668487086,1.962359837744907,5,1
6157,2714,100,1.8628634298628488,31.68426403608266,1.5316806748153287,6,1
6158,1066,181,1.8380588795594712,36.47622925250819,1.30796243045533,3,0
6159,411,349,2.894433247142034,52.84113295350185,1.591623943189292,8,1
6160,2854,121,1.2067361781711785,46.13224802701715,2.088197379711838,3,1
6161,2658,43,1.217015601826585,42.1494925850873,2.0844840972076577,2,1
6162,427,33,2.390759076356852,58.07970265915459,1.6960413209525174,7,1
6163,1472,0,1.3901321968368259,52.57505011909487,1.8129915206178333,5,1
6164,2950,228,0.9982347902939201,60.49314514625835,1.5216169377162314,1,1
6165,942,21,2.507133493984954,46.28099939729654,1.2076073074288514,5,0
6166,1908,50,2.630034698085088,49.83572427269024,1.7224535853660556,5,1
6167,742,63,1.3459821113195976,65.39634667781237,1.275595398034045,9,0
6168,1393,147,1.102335888474387,37.166080230416654,0.9867429264238776,5,0
6169,1244,91,1.390611883405409,49.13822343216461,1.2888321044284237,3,0
6170,1601,202,1.6500452941163,41.255944369355234,0.6789598999832026,8,0
6171,1256,10,2.9569564231868273,66.95487505135321,0.8807398141778807,3,0
6172,328,23,1.785126456856077,74.05754273662147,2.514554124694745,6,1
6173,1467,124,2.4159288518067976,52.098692171052924,2.0629814724810216,9,1
6174,2100,73,2.3608836279305776,54.926479695246925,1.3799263672302617,3,0
6175,1967,63,2.6612105910519204,48.9628708100776,1.7610699913722339,10,1
6176,376,12,1.6870096237348893,48.576574358533854,1.0247385774852091,4,0
6177,263,406,1.9949029360755466,50.83553585244016,1.8307953814574411,4,1
6178,267,211,1.890400389612729,36.510451956573675,1.630610127712002,5,1
6179,2407,23,2.268997824534417,56.60294447679357,1.1475253109719548,2,0
6180,1945,12,2.6079419746290435,40.14632655911929,1.3383620792703717,1,0
6181,1894,663,3.0892081040189368,46.46149806438223,1.303657282228263,5,0
6182,1902,205,1.804685678616663,50.33181041210396,1.9250017412658242,5,1
6183,2700,97,2.0706903381506625,42.378508924932035,1.4593130901405944,3,0
6184,1653,217,2.433358997604776,55.977672982624945,0.7109297769194315,3,0
6185,1445,254,2.3058842534742885,45.24575540211994,1.2755510021731638,6,0
6186,46,272,2.8575440976662616,60.6556378393131,1.1088169749390524,2,0
6187,600,116,1.946069485536822,41.28790636689382,0.7610184816912613,5,0
6188,720,101,1.801281045559838,48.331140931503185,1.1194051362790993,6,0
6189,1913,1,2.6881480389063994,39.281210091706285,0.42074864661161104,5,0
6190,1293,470,2.1515252118100747,59.82478426772014,1.0346093279930348,8,0
6191,601,166,2.2701202720421034,46.89084780633745,1.5980519165795004,10,1
6192,381,40,1.9636586233978577,44.42876002320138,1.7268650164984984,3,1
6193,118,453,2.463548739445568,48.10045676043165,1.7517253597134668,2,1
6194,2164,443,1.5674615386829411,48.90481564032364,1.9786769713947154,11,1
6195,260,814,1.770863042300947,54.05314636204498,2.0938056468975086,2,1
6196,1099,372,0.6758814143266958,55.391201720708985,0.9877331218347227,4,0
6197,1504,1100,1.6862141597884706,48.48415912235707,0.8116690349766799,8,0
6198,2353,50,2.4657898115016432,49.60895963807761,1.5212940636423156,5,1
6199,2055,332,2.0232081681173955,18.930739808008134,1.7733031542734354,6,1
6200,366,311,1.5380408044483662,45.47992326941956,1.0823327406827743,5,0
6201,1658,47,2.714732354538277,64.3068531651925,1.6323222566429203,4,1
6202,2571,18,2.0692552915088678,54.486952002185554,2.4112671363201903,7,1
6203,1462,699,2.8468753121073775,39.268645733268734,0.8318767134031475,2,0
6204,2025,63,2.4283438946593066,46.124822170914484,1.5029561060120875,1,1
6205,2477,368,2.0941010442114085,44.033000241608555,2.0193755630206596,4,1
6206,791,0,2.9175024776305944,60.70108842989873,1.4011111878828688,3,0
6207,747,3,1.812669218746374,59.68616510063169,1.7064325278888406,4,1
6208,2415,112,1.4525548071614538,42.18992393923979,1.955056886951332,1,1
6209,313,49,2.799675435407003,50.098760626400214,1.34915110090516,3,0
6210,538,210,2.302265153089965,38.662231434741834,0.9694161057253216,7,0
6211,921,150,2.6969011755716346,43.733846909270575,1.4495719805208875,5,0
6212,1078,14,2.440682215876214,44.10244520202185,0.9526554484604952,3,0
6213,1491,31,2.8217381354884616,42.97737742192358,1.224795597946807,5,0
6214,2913,88,1.7442394158120968,53.662045382369726,1.7209740709142096,1,1
6215,2830,36,1.905682668073912,63.49144474247618,1.590566998398582,3,1
6216,2382,282,1.9004149049698038,49.397267282220575,1.998912585696722,6,1
6217,798,96,1.9071577519356773,39.450543564293824,1.6160050520798972,4,1
6218,348,17,1.216476713596997,52.081067459051106,1.1101575073210481,4,0
6219,273,119,2.0817186611070713,52.09473897843027,1.001644064207913,10,0
6220,720,17,2.3955377219362752,48.11252167486627,1.8138987815950343,5,1
6221,1774,24,1.6597409638582925,68.59114804641165,1.6201088871663265,8,1
6222,2548,49,1.543165651276881,52.441270208860814,1.4039481367389752,7,0
6223,685,353,1.932026020971163,55.738218468920536,1.6694080867472043,3,1
6224,2127,465,2.392272436287282,27.577900997273556,1.1478704300376619,5,0
6225,622,315,1.4621547875387928,40.371086403757914,0.2772490906112961,3,0
6226,2040,73,3.1676388932883777,55.1390906501423,2.021386714526859,5,1
6227,947,57,1.350427029122153,52.83815435431686,1.8244634074167605,3,1
6228,2406,143,1.7146462736380912,46.21506074388622,1.4565163301690731,3,0
6229,2666,230,2.5670401480344935,54.535650790171275,1.0506740972212283,2,0
6230,507,902,2.4837659263019796,59.27300192237135,1.3932396772643605,4,0
6231,1583,25,2.4399937576499635,45.27173579156708,0.63516527216627,1,0
6232,2624,9,1.6572822202802395,43.76998684106976,1.5572525021413366,3,1
6233,244,213,1.7521697930406104,47.44016075424349,0.5320588123564418,1,0
6234,506,321,1.5717902135193154,54.98137190279666,1.5533071642623533,11,1
6235,422,337,1.8399034901826763,44.27404763592114,1.147307991425565,3,0
6236,2265,204,2.1913731574741107,58.52918342123626,1.4262009206998847,5,0
6237,1873,554,1.5693635648035513,45.1798740136936,0.9304055769508739,5,0
6238,1193,128,1.1259060763796689,44.40436533930315,2.2540892126658547,7,1
6239,330,441,2.584609802173815,73.46449356864714,1.6802493865555381,7,1
6240,650,618,1.9099169030793033,37.65415880636876,1.1557458963573217,1,0
6241,1465,338,2.3740434736216054,57.817180386174144,1.410261652018282,2,0
6242,391,66,1.845428257925529,31.93560329764479,2.3030415403913462,5,1
6243,1520,39,2.271397925275056,56.581776985091146,1.0251139209562095,4,0
6244,381,142,3.163094529431808,76.9179467381449,0.9438510598069687,9,0
6245,742,108,1.4283567666328243,60.570422611960595,0.922444581386217,9,0
6246,2011,378,1.6110384845835322,63.380689892965485,1.1593612795033392,5,0
6247,820,18,1.5496307816906447,49.03917613541312,2.2475297513529195,8,1
6248,673,53,3.0520896375583844,59.42268438674511,1.2200658127498711,7,0
6249,2561,250,1.9909620433221376,52.48657922762082,1.2914856910780024,7,0
6250,1772,17,2.44373878030488,70.25963602549069,1.6008262090503738,5,1
6251,2997,69,0.6780872810182526,38.93364687452153,1.4844207082050498,1,0
6252,1212,88,2.1872294035995603,61.874843124607665,1.9847391528809224,4,1
6253,930,175,1.819594925410849,54.27702735258576,1.9106448317442248,2,1
6254,1540,30,2.694304893446468,40.871935287623344,1.66364092725924,5,1
6255,913,354,2.329380428912053,47.25540259608949,1.3851026547514174,2,0
6256,644,106,1.790144331743299,33.990495088790865,1.9799092485578023,7,1
6257,427,448,2.789909622416444,17.35168519979809,1.1063943949790729,5,0
6258,502,113,2.8358142289565516,38.004458956925696,1.0743773342449983,8,0
6259,730,57,2.75284442467104,46.11957382150406,1.2960281260742592,6,0
6260,1284,27,2.381246466773903,50.81187471165513,2.080874619128121,3,1
6261,2119,0,1.8613583386811932,36.902167343214636,1.0815402990503744,4,0
6262,2526,136,2.1160380982513125,46.833970116787576,1.1998102329147569,6,0
6263,457,20,1.7916423718859265,52.364129820967804,1.586986471765081,5,1
6264,2237,89,2.110652446988278,44.23594350997454,1.471675474115294,5,0
6265,291,160,1.7026851458733039,39.19142437443908,1.3102792543515305,3,0
6266,920,58,1.9151600857658726,42.68653776791604,1.733518752183758,2,1
6267,2340,34,3.0717743806859827,63.365826377007835,1.263444157450918,7,0
6268,1970,268,2.1554702228833227,32.73293691554538,2.028015016512729,3,1
6269,756,528,1.7850636328939535,61.54352520854859,1.618708202438885,4,1
6270,1659,19,1.4498741385995177,63.653527245967474,2.0082447440084854,5,1
6271,1835,30,1.9500966444230345,46.43753621616442,1.1046839656469456,6,0
6272,1307,579,2.372679487395134,54.601438857666984,1.4258858712116689,10,0
6273,1568,6,2.068352661378631,42.19084852901938,0.5513070336167936,5,0
6274,1870,684,1.973018669967633,52.67713709827774,2.168552421903998,3,1
6275,377,0,2.2127830229412915,72.26441337337687,2.646944861282932,5,1
6276,1180,372,2.197144772980574,62.711506164868034,1.3559360796504671,2,0
6277,508,66,2.352641744988328,44.96477812700051,1.686364348584243,6,1
6278,1437,502,2.3659631226928433,36.807779053789844,1.5566189279465086,4,1
6279,2576,68,1.9557148713405785,47.06326857279788,0.8539713884886245,2,0
6280,559,191,1.9307028753984579,52.732941936800295,2.1237330246743755,6,1
6281,2308,15,2.000410314171516,57.216119262181735,1.362703876998913,2,0
6282,421,49,2.2801352385592923,48.90784615186732,0.47584377579612847,0,0
6283,1553,267,2.5605777115925714,67.86036319099273,1.1420615912022132,3,0
6284,304,135,1.831563273646708,50.32597046636332,0.8028071567833612,1,0
6285,942,473,1.9181360235911646,45.24628848919835,1.5611089685957282,5,1
6286,2590,100,1.5932726381355091,55.24541674581635,1.5581111449066316,2,1
6287,1302,366,1.2523727409983993,57.000549035541546,2.093081998859528,5,1
6288,1090,107,1.3810832649273297,42.37161934974505,2.4149029041181564,7,1
6289,2156,697,1.4981405014946767,40.61388922527435,2.455723380450076,8,1
6290,2316,578,1.6671157720960554,33.58044652045315,0.9873219189470667,4,0
6291,2270,71,2.22994112185691,47.1105449838425,1.8096322655159216,10,1
6292,1828,390,1.464330624920969,62.16758238361086,1.898424061414429,7,1
6293,1554,338,2.00884163502157,56.66116837635053,1.238256828960033,7,0
6294,693,42,2.418920552192948,61.238664956919266,1.6435621977442902,7,1
6295,255,176,1.5850716159312457,43.45629848025625,1.6996599051004186,5,1
6296,1479,13,1.7540601421096413,48.366149819496755,1.2574521930301028,6,0
6297,2301,326,1.339970717046104,30.9426279430815,2.140972983467245,7,1
6298,257,34,1.5237404693618788,60.078683541915204,1.6175600678699653,1,1
6299,2431,13,2.684968359934134,63.42741556273593,1.4141664425077112,5,0
6300,442,92,2.252495982454813,39.334284442004886,0.8882190693767384,5,0
6301,1882,154,3.074777544614003,66.25749424928306,2.075664329508074,4,1
6302,2647,347,1.631499157598625,47.655107687966904,1.5374860678759492,5,1
6303,1114,658,2.7542115643124543,39.167238524108285,1.5391445772431758,8,1
6304,2438,104,1.6355885047490892,46.84059149154184,1.0769357517853304,8,0
6305,582,11,1.7494132333995858,56.284231502440456,1.946897873614116,2,1
6306,1736,248,3.3611554662908127,49.46143158815483,0.9326212621352585,7,0
6307,2646,149,1.5824718874136594,44.21964325025418,0.39596476553231374,5,0
6308,19,106,2.7933341906029954,55.92324728205215,1.1456233592970626,9,0
6309,1125,66,1.9840044517318007,56.84473709169755,1.6735103906768012,4,1
6310,2655,125,1.4615303736674325,48.260791874014835,1.6691981741418196,6,1
6311,1381,74,1.2846503141940815,46.43241760815738,1.5702457145295308,5,1
6312,1566,254,2.052591829781962,44.54384908850845,1.4139544140925824,6,0
6313,2081,141,1.4382448273082762,54.78568565826214,1.5793090024254526,6,1
6314,1994,376,1.852227599370493,33.95768305048068,2.9301486955283536,2,1
6315,1548,141,1.047737740215677,42.373643936234885,1.6248911990859272,9,1
6316,862,48,2.1772061308554314,48.37959540937702,1.2887980409749187,8,0
6317,155,342,1.2287774582421365,42.11770262976715,1.4476505605823549,9,0
6318,905,146,1.9699572163101098,52.53976158856161,1.3963019740941247,4,0
6319,1270,41,1.3081032345554533,51.633741348114874,1.5346595099261453,5,1
6320,405,175,2.612939524112102,74.80665557862277,1.0442562874025703,2,0
6321,844,79,0.9450460818652668,42.387407588675075,1.8994684570475389,4,1
6322,1783,334,1.8585275123178204,49.88856072394249,1.6484305067799583,3,1
6323,1565,108,2.2797041171027073,40.43063455302925,1.1054439028528522,4,0
6324,1185,233,2.179442807585542,69.398024898681,2.009884266498701,5,1
6325,747,18,1.3765847399283584,67.01220145543313,0.5486670314678673,4,0
6326,1726,90,1.1301273337596596,34.320801854768206,2.576286516763947,6,1
6327,271,735,2.390695750591173,48.35528820780368,2.442600979489896,7,1
6328,770,297,1.9381639269909576,50.36032873095202,2.3625711377453653,6,1
6329,1716,31,1.4641409603258881,46.598127962740065,1.2517354355015669,5,0
6330,1511,58,2.4088986242678603,45.16120799292637,1.6203352767772885,8,1
6331,172,72,1.7186489171167483,57.70902388962544,1.1890883828351577,4,0
6332,274,189,1.671309171065772,67.87869904551495,1.715339092568752,5,1
6333,2307,254,1.566660689323358,58.07055134799052,1.509182656084583,7,1
6334,1159,249,1.6202713400081683,58.641486658962165,1.2698730148452904,2,0
6335,1707,128,1.602250297699928,46.45166851644417,1.264545013009562,2,0
6336,1772,299,2.164153587810667,60.17338541971477,1.5412430417018579,5,1
6337,422,103,2.7753181191277267,60.14047790945037,2.968097244895628,0,1
6338,1445,23,1.3016352766184025,45.25361530656594,2.152767001603182,3,1
6339,1210,149,1.8294966681028733,47.66911157982005,1.5428335424630333,7,1
6340,2412,547,1.9179733836219652,34.247773967933426,1.4094066081263568,7,0
6341,2426,283,2.232281363832547,36.47418804456997,1.811497960209061,2,1
6342,580,155,2.4941615578031815,45.662670326886634,1.1935257492086342,7,0
6343,891,187,1.9203189503476772,39.30225603129224,1.3859702714642521,5,0
6344,722,480,1.6814564000306556,58.04412485502387,0.5242256299506677,8,0
6345,881,100,2.2890352989040044,48.41029623875698,1.5454267926895782,5,1
6346,1122,72,1.1799511890458483,55.32575500597384,1.5581375650286904,6,1
6347,2653,680,0.928002368679349,37.79220067824329,1.2281015522610028,3,0
6348,2008,358,3.295187237597716,62.98762482264652,1.7256948990544894,8,1
6349,2070,70,1.5960609166924997,54.89567368548293,1.5622341910432778,5,1
6350,1474,112,1.7931373387051877,54.04464362884325,1.2341029496839235,9,0
6351,383,96,2.2719079237758626,59.46860773014021,1.9115237307811466,5,1
6352,2182,29,2.173497129562805,53.18770031148127,1.410157540908601,6,0
6353,1450,569,2.442619152870095,39.86592740726307,0.9762537904635114,4,0
6354,2551,93,2.46881487359024,56.26892819484298,0.6193571166502552,6,0
6355,1591,374,1.2787727710530026,42.12585217101145,2.2177043502621645,8,1
6356,1787,37,2.634640338932563,52.1088989994715,1.562957695508517,6,1
6357,144,142,2.2553549354794846,42.271742471278806,1.541758021493284,8,1
6358,1887,4,2.18900782388011,66.6221642753444,1.4781011301259346,6,0
6359,1703,260,2.2112590721708014,56.696549532395544,2.109016487943452,3,1
6360,1436,156,0.8838553219607415,60.07442521239345,1.571302748402422,2,1
6361,224,176,1.8950385051357799,42.40763705638439,2.2740155572844847,5,1
6362,220,9,1.516712301442618,52.989086772907115,1.5729029441161004,1,1
6363,179,42,1.4446932366673293,51.9020210032479,0.16264667981482162,0,0
6364,1655,13,1.756061199658811,51.103216471477545,2.133440656071264,2,1
6365,433,61,2.41272607539058,30.625746221301753,1.6576357140799034,4,1
6366,265,177,2.143596638936397,69.64282122370966,1.2465493291219405,3,0
6367,954,150,2.218737332210807,49.6153560949669,1.3716404155695272,6,0
6368,429,170,1.7768336014239507,55.018095249542995,1.3461279779668813,3,0
